Q0045	MT-CO1
YOL147C	PEX11B
YOL147C	PEX11G
YOL149W	DCP1A
YOL149W	DCP1B
YOL156W	SLC2A10
YOL156W	SLC2A11
YOL156W	SLC2A12
YOL156W	SLC2A5
YOL156W	SLC2A6
YOL156W	SLC2A7
YOL156W	SLC37A3
YOL165C	AKR7A2
YOL165C	AKR7A3
YOR001W	EXOSC10
YOR002W	ALG6
YOR002W	ALG8
YOR004W	FCF1
YOR004W	UTP23
YOR005C	LIG3
YOR005C	POLL
YOR005C	REV1
YOR011W	ABCA10
YOR011W	ABCA13
YOR011W	ABCA5
YOR011W	ABCA6
YOR011W	ABCA8
YOR011W	ABCA9
YOR011W	ABCB10
YOR011W	ABCB8
YOR011W	ABCC10
YOR011W	ABCC11
YOR011W	ABCC2
YOR011W	ABCF2
YOR011W	ABCG4
YOR016C	TMED6
YOR025W	SIRT5
YOR027W	DNAJC7
YOR027W	FKBP5
YOR027W	ST13
YOR027W	TOMM70A
YOR027W	TTC1
YOR028C	TEF
YOR033C	ASTE1
YOR033C	GEN1
YOR034C	ZDHHC15
YOR034C	ZDHHC2
YOR034C	ZDHHC3
YOR034C	ZDHHC5
YOR034C	ZDHHC7
YOR036W	STX10
YOR036W	STX16
YOR036W	STX7
YOR046C	DDX39A
YOR048C	XRN1
YOR048C	XRN2
YOR058C	PRC1
YOR061W	CHEK2
YOR063W	MRPL3
YOR064C	BAZ1A
YOR064C	BAZ2A
YOR064C	CHD4
YOR064C	CHD5
YOR064C	PHF1
YOR064C	PHF19
YOR067C	ALG6
YOR067C	ALG8
YOR070C	TBC1D4
YOR075W	STX18
YOR077W	GPATCH8
YOR079C	SLC39A13
YOR080W	FBXL22
YOR080W	FBXO10
YOR080W	FBXO24
YOR080W	FBXO3
YOR080W	FBXO33
YOR080W	FBXO4
YOR080W	FBXW2
YOR085W	OSTC
YOR085W	TUSC3
YOR086C	RAB11FIP5
YOR089C	RAB22A
YOR089C	RAB34
YOR101W	ARL11
YOR101W	ARL13A
YOR101W	ARL14
YOR101W	ARL15
YOR101W	ARL5A
YOR101W	ARL5B
YOR101W	ARL5C
YOR101W	DIRAS1
YOR101W	DIRAS2
YOR101W	DNAJC27
YOR101W	ERAS
YOR101W	IFT27
YOR101W	LRRK1
YOR101W	NKIRAS1
YOR101W	NKIRAS2
YOR101W	RAB42
YOR101W	RABL3
YOR101W	RABL5
YOR101W	RABL6
YOR101W	RASL10A
YOR101W	RASL11B
YOR101W	RASL12
YOR101W	REM1
YOR101W	REM2
YOR101W	RERGL
YOR101W	RHOBTB1
YOR101W	RHOBTB2
YOR101W	RHOV
YOR101W	RIT1
YOR101W	RRAD
YOR101W	RRAS2
YOR106W	BET1
YOR106W	SNAP23
YOR106W	STX10
YOR106W	STX16
YOR106W	STX17
YOR106W	STX5
YOR106W	STX6
YOR106W	STX7
YOR106W	STX8
YOR110W	GTF3C6
YOR111W	ASMTL
YOR115C	TRAPPC3
YOR116C	POLR1A
YOR117W	CLPX
YOR124C	USP11
YOR124C	USP12
YOR124C	USP25
YOR124C	USP26
YOR124C	USP29
YOR124C	USP32
YOR124C	USP4
YOR124C	USP6
YOR128C	GART
YOR128C	PAICS
YOR130C	SLC25A15
YOR130C	SLC25A2
YOR131C	ATP13A1
YOR131C	HDHD1
YOR132W	SNX16
YOR133W	EEF1A1
YOR133W	EEF2
YOR133W	EEFSEC
YOR133W	EIF2S3
YOR133W	EIF5B
YOR133W	GUF1
YOR133W	HBS1L
YOR133W	TUFM
YOR134W	ARAP2
YOR134W	ARHGAP1
YOR134W	ARHGAP11A
YOR134W	ARHGAP11B
YOR134W	ARHGAP12
YOR134W	ARHGAP15
YOR134W	ARHGAP17
YOR134W	ARHGAP18
YOR134W	ARHGAP19
YOR134W	ARHGAP20
YOR134W	ARHGAP23
YOR134W	ARHGAP24
YOR134W	ARHGAP25
YOR134W	ARHGAP28
YOR134W	ARHGAP29
YOR134W	ARHGAP30
YOR134W	ARHGAP31
YOR134W	ARHGAP32
YOR134W	ARHGAP36
YOR134W	ARHGAP39
YOR134W	ARHGAP40
YOR134W	ARHGAP42
YOR134W	ARHGAP44
YOR134W	ARHGAP8
YOR134W	ARHGAP9
YOR134W	CHN2
YOR134W	DEPDC1B
YOR134W	FAM13A
YOR134W	FAM13B
YOR134W	GMIP
YOR134W	HMHA1
YOR134W	MYO9A
YOR134W	PRR5-ARHGAP8
YOR134W	SH3BP1
YOR134W	SRGAP1
YOR134W	SRGAP3
YOR134W	STARD13
YOR134W	STARD8
YOR134W	SYDE1
YOR134W	SYDE2
YOR134W	TAGAP
YOR136W	IDH2
YOR136W	IDH3A
YOR136W	IDH3B
YOR136W	IDH3G
YOR138C	UBAC1
YOR141C	ACTR5
YOR142W	SUCLA2
YOR142W	SUCLG1
YOR142W	SUCLG2
YOR143C	TPK1
YOR149C	PIGB
YOR149C	PIGZ
YOR150W	MRPL13
YOR153W	ABCA3
YOR153W	ABCB1
YOR153W	ABCB4
YOR153W	ABCC1
YOR153W	ABCC6
YOR153W	ABCG2
YOR159C	LSM1
YOR159C	LSM2
YOR159C	LSM3
YOR159C	LSM4
YOR159C	LSM5
YOR159C	LSM6
YOR159C	LSM7
YOR159C	NAA38
YOR159C	SNRPB
YOR159C	SNRPD1
YOR159C	SNRPD2
YOR159C	SNRPD3
YOR159C	SNRPE
YOR159C	SNRPF
YOR159C	SNRPG
YOR160W	IPO13
YOR160W	TNPO3
YOR160W	XPOT
YOR168W	EARS2
YOR168W	EPRS
YOR168W	QARS
YOR171C	CERK
YOR173W	DCPS
YOR180C	ECH1
YOR180C	ECHDC2
YOR180C	ECHS1
YOR180C	ECI1
YOR180C	ECI2
YOR180C	EHHADH
YOR184W	PSAT1
YOR184W	SCLY
YOR187W	EEF1A1
YOR187W	EEF2
YOR187W	EEFSEC
YOR187W	EIF2S3
YOR187W	EIF5B
YOR187W	GUF1
YOR187W	HBS1L
YOR187W	TUFM
YOR194C	GTF2A1
YOR194C	GTF2A1L
YOR197W	CASP12
YOR197W	CASP4
YOR197W	CASP5
YOR197W	CASP6
YOR201C	MRM1
YOR201C	RNMTL1
YOR204W	DDX23
YOR204W	DDX24
YOR204W	DDX46
YOR204W	DDX47
YOR204W	DDX54
YOR204W	DDX6
YOR204W	DHX15
YOR204W	DHX16
YOR204W	DHX38
YOR204W	DHX8
YOR204W	DHX9
YOR204W	EIF4A1
YOR204W	EIF4A2
YOR204W	SNRNP200
YOR204W	TTF2
YOR210W	POLR2L
YOR211C	MFN1
YOR213C	YEATS2
YOR217W	CHTF18
YOR217W	DNTT
YOR217W	POLL
YOR217W	REV1
YOR217W	RFC1
YOR217W	RFC2
YOR217W	RFC3
YOR217W	RFC4
YOR217W	RFC5
YOR217W	TOPBP1
YOR217W	WRNIP1
YOR219C	APEH
YOR219C	DPP10
YOR219C	DPP9
YOR219C	PREP
YOR219C	PREPL
YOR222W	SLC25A14
YOR222W	SLC25A30
YOR224C	POLR2H
YOR229W	DMWD
YOR231W	ADRBK2
YOR231W	AKT3
YOR231W	BMX
YOR231W	CAMKK2
YOR231W	CDC42BPB
YOR231W	CDC42BPG
YOR231W	CDK17
YOR231W	CDK18
YOR231W	CDKL1
YOR231W	CLK1
YOR231W	CLK3
YOR231W	CSNK1A1
YOR231W	CSNK1E
YOR231W	CSNK1G1
YOR231W	CSNK1G2
YOR231W	CSNK1G3
YOR231W	DAPK2
YOR231W	DYRK3
YOR231W	DYRK4
YOR231W	GRK5
YOR231W	GRK6
YOR231W	GRK7
YOR231W	GSG2
YOR231W	ICK
YOR231W	JAK1
YOR231W	KALRN
YOR231W	KSR1
YOR231W	LMTK2
YOR231W	LTK
YOR231W	MAP3K12
YOR231W	MAP3K13
YOR231W	MAP3K3
YOR231W	MAP3K6
YOR231W	MAP3K8
YOR231W	MAP4K1
YOR231W	MAP4K3
YOR231W	MAP4K4
YOR231W	MAP4K5
YOR231W	MAPK4
YOR231W	MAPK6
YOR231W	MAPKAPK5
YOR231W	MARK1
YOR231W	MAST1
YOR231W	MKNK1
YOR231W	MKNK2
YOR231W	MLK4
YOR231W	MOK
YOR231W	NEK11
YOR231W	NEK3
YOR231W	NEK4
YOR231W	NLK
YOR231W	OXSR1
YOR231W	PBK
YOR231W	PEAK1
YOR231W	PKN1
YOR231W	PKN3
YOR231W	PRKD3
YOR231W	PRKG2
YOR231W	PSKH1
YOR231W	PTK6
YOR231W	RPS6KB2
YOR231W	RPS6KC1
YOR231W	SCYL3
YOR231W	SIK2
YOR231W	SIK3
YOR231W	SNRK
YOR231W	STK10
YOR231W	STK16
YOR231W	STK17B
YOR231W	STK33
YOR231W	STK38
YOR231W	STK38L
YOR231W	TEC
YOR231W	TNK1
YOR231W	TNK2
YOR231W	TNNI3K
YOR231W	TP53RK
YOR231W	TTBK2
YOR231W	TYK2
YOR231W	VRK1
YOR231W	VRK2
YOR231W	WNK2
YOR232W	GRPEL1
YOR237W	OSBP
YOR237W	OSBP2
YOR237W	OSBPL10
YOR237W	OSBPL2
YOR237W	OSBPL3
YOR237W	OSBPL5
YOR237W	OSBPL6
YOR237W	OSBPL9
YOR243C	PUS7
YOR243C	PUS7L
YOR244W	ARID4B
YOR244W	KAT5
YOR244W	KAT6A
YOR244W	KAT6B
YOR244W	KAT7
YOR244W	KAT8
YOR244W	MORF4L1
YOR244W	PHF20
YOR245C	AWAT1
YOR245C	DGAT2
YOR245C	DGAT2L6
YOR245C	MOGAT1
YOR245C	MOGAT3
YOR246C	DHRS7B
YOR246C	HSD17B13
YOR246C	HSDL2
YOR250C	CLP1
YOR251C	TSTD2
YOR253W	NAA10
YOR253W	NAA50
YOR254C	SEC63
YOR259C	CLPX
YOR262W	GPN2
YOR265W	TBCA
YOR269W	KIF21A
YOR269W	KIF21B
YOR272W	BOP1
YOR272W	WDR12
YOR273C	HIAT1
YOR273C	HIATL1
YOR273C	HIATL2
YOR273C	MFSD1
YOR273C	MFSD12
YOR273C	MFSD2A
YOR273C	MFSD3
YOR273C	MFSD4
YOR273C	MFSD5
YOR273C	MFSD6
YOR273C	MFSD7
YOR273C	MFSD9
YOR273C	SLC16A11
YOR273C	SLC16A12
YOR273C	SLC16A14
YOR273C	SLC16A2
YOR273C	SLC18A1
YOR273C	SLC18B1
YOR273C	SLC22A15
YOR273C	SLC22A17
YOR273C	SLC22A23
YOR273C	SLC22A24
YOR273C	SLC22A25
YOR273C	SLC22A9
YOR273C	SLC2A11
YOR273C	SLC2A12
YOR273C	SLC2A13
YOR273C	SLC2A7
YOR273C	SLC37A1
YOR273C	SLC37A2
YOR273C	SLC37A3
YOR273C	SLC43A2
YOR273C	SLC43A3
YOR273C	SLC45A1
YOR273C	SLC45A3
YOR273C	SLC45A4
YOR273C	SLC46A2
YOR273C	SLC46A3
YOR273C	SPNS1
YOR273C	SPNS2
YOR273C	SPNS3
YOR273C	SV2B
YOR273C	SV2C
YOR274W	TRIT1
YOR278W	UROS
YOR285W	TSTD2
YOR286W	TSTD2
YOR287C	RRP36
YOR288C	QSOX1
YOR289W	AMMECR1
YOR290C	BAZ1A
YOR290C	BAZ1B
YOR290C	CHD1
YOR290C	CHD1L
YOR290C	CHD5
YOR290C	FANCM
YOR290C	POLQ
YOR290C	RAD54B
YOR290C	RECQL
YOR290C	RECQL4
YOR290C	RECQL5
YOR290C	SHPRH
YOR290C	SMARCA1
YOR290C	SMARCA5
YOR290C	SMARCAD1
YOR290C	SMARCAL1
YOR291W	ATP13A1
YOR292C	PXMP2
YOR294W	RRS1
YOR295W	SMARCD2
YOR296W	RAB11FIP5
YOR304W	CHD1
YOR304W	CHD3
YOR304W	CHD4
YOR304W	CHD5
YOR304W	CHD6
YOR304W	CHD9
YOR304W	HLTF
YOR304W	SMARCA2
YOR304W	SMARCA5
YOR304W	SMARCAL1
YOR306C	HIAT1
YOR306C	HIATL1
YOR306C	HIATL2
YOR306C	MFSD1
YOR306C	MFSD12
YOR306C	MFSD2A
YOR306C	MFSD3
YOR306C	MFSD4
YOR306C	MFSD5
YOR306C	MFSD6
YOR306C	MFSD7
YOR306C	MFSD9
YOR306C	SLC16A11
YOR306C	SLC16A12
YOR306C	SLC16A14
YOR306C	SLC16A2
YOR306C	SLC18B1
YOR306C	SLC22A15
YOR306C	SLC22A17
YOR306C	SLC22A23
YOR306C	SLC22A24
YOR306C	SLC22A25
YOR306C	SLC22A9
YOR306C	SLC2A11
YOR306C	SLC2A12
YOR306C	SLC2A13
YOR306C	SLC2A7
YOR306C	SLC37A1
YOR306C	SLC37A2
YOR306C	SLC37A3
YOR306C	SLC43A3
YOR306C	SLC45A1
YOR306C	SLC45A3
YOR306C	SLC45A4
YOR306C	SLC46A2
YOR306C	SLC46A3
YOR306C	SPNS1
YOR306C	SPNS2
YOR306C	SPNS3
YOR306C	SV2B
YOR306C	SV2C
YOR310C	NOP56
YOR310C	NOP58
YOR316C	SLC30A1
YOR316C	SLC30A10
YOR316C	SLC30A2
YOR316C	SLC30A5
YOR316C	SLC30A7
YOR316C	SLC30A8
YOR317W	SLC27A4
YOR319W	CELF2
YOR319W	CELF3
YOR319W	CELF5
YOR319W	CELF6
YOR319W	CPSF6
YOR319W	CPSF7
YOR319W	CSTF2
YOR319W	CSTF2T
YOR319W	ELAVL4
YOR319W	ESRP1
YOR319W	FUS
YOR319W	HNRNPA0
YOR319W	HNRNPA1L2
YOR319W	HNRNPA2B1
YOR319W	HNRNPA3
YOR319W	HNRNPC
YOR319W	HNRNPD
YOR319W	HNRNPF
YOR319W	HNRNPH1
YOR319W	HNRNPH2
YOR319W	HNRNPH3
YOR319W	HNRNPL
YOR319W	HNRNPM
YOR319W	HNRNPR
YOR319W	LARP7
YOR319W	NCBP2L
YOR319W	PABPC3
YOR319W	PTBP1
YOR319W	PTBP2
YOR319W	RALY
YOR319W	RBFOX3
YOR319W	RBM23
YOR319W	RBM25
YOR319W	RBM26
YOR319W	RBM28
YOR319W	RBM39
YOR319W	RBMS1
YOR319W	RBMS2
YOR319W	RBMXL1
YOR319W	RBMY1A1
YOR319W	RBMY1D
YOR319W	RBMY1E
YOR319W	RNPC3
YOR319W	SART3
YOR319W	SCAF8
YOR319W	SF3B14
YOR319W	SF3B4
YOR319W	SFPQ
YOR319W	SNRNP35
YOR319W	SNRNP70
YOR319W	SNRPA
YOR319W	SNRPB2
YOR319W	SREK1
YOR319W	SRSF11
YOR319W	SRSF12
YOR319W	SRSF2
YOR319W	SRSF3
YOR319W	SRSF4
YOR319W	SRSF6
YOR319W	SRSF7
YOR319W	SRSF9
YOR319W	SSB
YOR319W	SYNCRIP
YOR319W	TRA2A
YOR319W	TRA2B
YOR319W	TUT1
YOR319W	U2AF1
YOR319W	U2AF1L4
YOR319W	U2AF2
YOR319W	U2SURP
YOR319W	ZCRB1
YOR319W	ZRSR2
YOR321W	POMT2
YOR321W	SDF2
YOR323C	ALDH18A1
YOR323C	ALDH4A1
YOR327C	VAMP3
YOR327C	VAMP7
YOR327C	VAMP8
YOR328W	ABCA10
YOR328W	ABCA13
YOR328W	ABCA6
YOR328W	ABCA9
YOR328W	ABCB1
YOR328W	ABCF2
YOR330C	POLG
YOR330C	POLN
YOR330C	POLQ
YOR335C	AARS2
YOR335C	AARSD1
YOR335C	PTGES3L-AARSD1
YOR335C	TARS
YOR335C	TARS2
YOR335C	TARSL2
YOR339C	CDC34
YOR339C	UBE2D2
YOR339C	UBE2E2
YOR339C	UBE2F
YOR339C	UBE2M
YOR339C	UBE2R2
YOR339C	UBE2T
YOR339C	UBE2W
YOR340C	TWISTNB
YOR341W	POLR1A
YOR344C	ASCL3
YOR344C	BHLHA9
YOR344C	NPAS4
YOR344C	OLIG3
YOR344C	TCF24
YOR344C	TFEC
YOR346W	DNTT
YOR346W	POLH
YOR346W	POLI
YOR346W	POLK
YOR346W	POLL
YOR346W	REV1
YOR346W	RFC1
YOR346W	TOPBP1
YOR348C	SLC7A4
YOR351C	AURKC
YOR351C	CDK17
YOR351C	CDK18
YOR351C	CDKL1
YOR351C	CLK1
YOR351C	CLK3
YOR351C	DYRK4
YOR351C	GSG2
YOR351C	MAP3K12
YOR351C	MAP3K8
YOR351C	MAPK4
YOR351C	MAPK6
YOR351C	MLK4
YOR351C	MOK
YOR351C	NEK3
YOR351C	NEK4
YOR351C	PBK
YOR351C	PKN3
YOR351C	PSKH1
YOR351C	PTK6
YOR351C	SCYL3
YOR351C	SIK3
YOR351C	STK10
YOR351C	STK16
YOR351C	STK33
YOR351C	TNNI3K
YOR351C	TP53RK
YOR351C	VRK1
YOR361C	EIF3B
YOR361C	EIF3G
YOR368W	RAD1
YOR369C	SECISBP2
YOR370C	CHML
YOR374W	ALDH3B1
YOR374W	ALDH3B2
YOR375C	GLUD1
YOR375C	GLUD2
YOR378W	MFSD11
YOR393W	ENO4
YOR396W	TDRD12
YPL001W	HAT1
YPL010W	ARCN1
YPL010W	COPZ1
YPL011C	TAF6
YPL013C	MRPS16
YPL016W	ARID2
YPL016W	ARID3A
YPL016W	ARID3B
YPL016W	ARID3C
YPL016W	ARID4A
YPL016W	ARID4B
YPL016W	KDM5A
YPL016W	KDM5B
YPL016W	KDM5C
YPL017C	FMO5
YPL020C	SENP6
YPL026C	DYRK1B
YPL029W	DDX24
YPL029W	DDX6
YPL031C	CDKL1
YPL031C	MAP3K8
YPL031C	MAPK4
YPL031C	MAPK6
YPL031C	NEK3
YPL031C	PHKG2
YPL031C	PIM3
YPL031C	STK10
YPL031C	TLK1
YPL031C	TLK2
YPL038W	RBAK
YPL038W	ZNF12
YPL038W	ZNF146
YPL038W	ZNF217
YPL038W	ZNF224
YPL038W	ZNF253
YPL038W	ZNF282
YPL038W	ZNF350
YPL038W	ZNF382
YPL038W	ZNF398
YPL038W	ZNF425
YPL038W	ZNF587B
YPL038W	ZNF589
YPL038W	ZNF641
YPL038W	ZNF695
YPL038W	ZNF711
YPL038W	ZNF720
YPL038W	ZNF728
YPL038W	ZNF746
YPL038W	ZNF747
YPL038W	ZNF814
YPL038W	ZNF852
YPL038W	ZNF880
YPL040C	CARS2
YPL040C	IARS
YPL040C	IARS2
YPL040C	LARS
YPL040C	LARS2
YPL040C	MARS2
YPL040C	VARS
YPL040C	VARS2
YPL042C	CDK11A
YPL042C	CDK11B
YPL042C	CLK1
YPL042C	CLK3
YPL042C	DYRK1B
YPL043W	NOL8
YPL047W	ATXN7L3
YPL051W	RAB9B
YPL051W	SAR1A
YPL054W	MKRN1
YPL054W	MKRN2
YPL054W	RC3H2
YPL054W	ZC3H6
YPL054W	ZRSR1
YPL057C	A4GALT
YPL058C	ABCA10
YPL058C	ABCA13
YPL058C	ABCA3
YPL058C	ABCA6
YPL058C	ABCA7
YPL058C	ABCA8
YPL058C	ABCA9
YPL058C	ABCB1
YPL058C	ABCB10
YPL058C	ABCB11
YPL058C	ABCB4
YPL058C	ABCB7
YPL058C	ABCB8
YPL058C	ABCC1
YPL058C	ABCC10
YPL058C	ABCC11
YPL058C	ABCC2
YPL058C	ABCC3
YPL058C	ABCD2
YPL058C	ABCD3
YPL058C	ABCD4
YPL058C	ABCF2
YPL058C	ABCG2
YPL058C	ABCG4
YPL069C	GGPS1
YPL072W	USP11
YPL072W	USP12
YPL072W	USP25
YPL072W	USP26
YPL072W	USP29
YPL072W	USP32
YPL072W	USP4
YPL072W	USP6
YPL076W	PIGC
YPL078C	ATP5F1
YPL082C	ASCC3
YPL082C	BTAF1
YPL082C	CHD1
YPL082C	CHD2
YPL082C	CHD3
YPL082C	CHD4
YPL082C	CHD5
YPL082C	CHD6
YPL082C	CHD9
YPL082C	DDX24
YPL082C	DDX54
YPL082C	HLTF
YPL082C	SMARCA2
YPL082C	SMARCAL1
YPL082C	SRCAP
YPL082C	TTF2
YPL086C	CDKAL1
YPL086C	ELP3
YPL086C	TYW1
YPL086C	TYW1B
YPL087W	ACER3
YPL088W	AKR1A1
YPL088W	AKR7A2
YPL088W	AKR7A3
YPL091W	ETFDH
YPL094C	SEC62
YPL096W	NGLY1
YPL097W	WARS2
YPL097W	YARS
YPL097W	YARS2
YPL100W	ATG16L2
YPL101W	ELP4
YPL104W	DARS
YPL104W	NARS
YPL104W	NARS2
YPL106C	HSPA4L
YPL112C	PEX11B
YPL112C	PEX11G
YPL117C	IDI1
YPL117C	IDI2
YPL119C	DDX23
YPL119C	DDX24
YPL119C	DDX46
YPL119C	DDX47
YPL119C	DDX6
YPL119C	DHX15
YPL119C	DHX16
YPL119C	DHX35
YPL119C	DHX8
YPL119C	EIF4A1
YPL119C	EIF4A2
YPL119C	SKIV2L2
YPL119C	SNRNP200
YPL119C	TTF2
YPL122C	GTF2H4
YPL125W	IPO11
YPL125W	IPO13
YPL125W	IPO4
YPL125W	IPO5
YPL125W	IPO9
YPL125W	RANBP17
YPL125W	TNPO2
YPL125W	XPO6
YPL125W	XPO7
YPL125W	XPOT
YPL126W	BOP1
YPL126W	DCAF13
YPL126W	KM-PA-2
YPL126W	RRP9
YPL126W	TBL3
YPL126W	UTP15
YPL126W	UTP18
YPL126W	WDR12
YPL126W	WDR55
YPL127C	KAT6B
YPL128C	MYBL1
YPL131W	MRPL18
YPL134C	SLC25A14
YPL134C	SLC25A30
YPL138C	ASH1L
YPL138C	BAZ1A
YPL138C	BAZ2A
YPL138C	BAZ2B
YPL138C	CHD3
YPL138C	CHD4
YPL138C	CHD5
YPL138C	CXXC1
YPL138C	DPF2
YPL138C	KAT6B
YPL138C	KDM5B
YPL138C	KDM5C
YPL138C	MLLT6
YPL138C	NSD1
YPL138C	PHF10
YPL138C	PHF12
YPL138C	PHF19
YPL138C	PHF20
YPL138C	TRIM66
YPL140C	ADRBK2
YPL140C	AKT3
YPL140C	BMX
YPL140C	CAMKK2
YPL140C	CDC42BPB
YPL140C	CDC42BPG
YPL140C	CDK17
YPL140C	CDK18
YPL140C	CDKL1
YPL140C	CLK1
YPL140C	CLK3
YPL140C	CSNK1A1
YPL140C	CSNK1E
YPL140C	CSNK1G1
YPL140C	CSNK1G2
YPL140C	CSNK1G3
YPL140C	DAPK2
YPL140C	DYRK3
YPL140C	DYRK4
YPL140C	GRK5
YPL140C	GRK6
YPL140C	GRK7
YPL140C	GSG2
YPL140C	ICK
YPL140C	JAK1
YPL140C	KALRN
YPL140C	KSR1
YPL140C	LMTK2
YPL140C	LTK
YPL140C	MAP3K12
YPL140C	MAP3K13
YPL140C	MAP3K3
YPL140C	MAP3K6
YPL140C	MAP3K8
YPL140C	MAP4K1
YPL140C	MAP4K3
YPL140C	MAP4K4
YPL140C	MAP4K5
YPL140C	MAPK4
YPL140C	MAPK6
YPL140C	MAPKAPK5
YPL140C	MARK1
YPL140C	MAST1
YPL140C	MKNK1
YPL140C	MKNK2
YPL140C	MLK4
YPL140C	MOK
YPL140C	NEK11
YPL140C	NEK3
YPL140C	NEK4
YPL140C	NLK
YPL140C	OXSR1
YPL140C	PBK
YPL140C	PEAK1
YPL140C	PKN1
YPL140C	PKN3
YPL140C	PRKD3
YPL140C	PRKG2
YPL140C	PSKH1
YPL140C	PTK6
YPL140C	RPS6KB2
YPL140C	RPS6KC1
YPL140C	SCYL3
YPL140C	SIK2
YPL140C	SIK3
YPL140C	SNRK
YPL140C	STK10
YPL140C	STK16
YPL140C	STK17B
YPL140C	STK33
YPL140C	STK38
YPL140C	STK38L
YPL140C	TEC
YPL140C	TNK1
YPL140C	TNK2
YPL140C	TNNI3K
YPL140C	TP53RK
YPL140C	TTBK2
YPL140C	TYK2
YPL140C	VRK1
YPL140C	VRK2
YPL140C	WNK2
YPL141C	EPHA10
YPL141C	EPHA6
YPL141C	LMTK3
YPL145C	OSBP
YPL145C	OSBP2
YPL145C	OSBPL10
YPL145C	OSBPL2
YPL145C	OSBPL3
YPL145C	OSBPL5
YPL145C	OSBPL6
YPL145C	OSBPL9
YPL147W	ABCA10
YPL147W	ABCA13
YPL147W	ABCA6
YPL147W	ABCA8
YPL147W	ABCA9
YPL147W	ABCB10
YPL147W	ABCB8
YPL147W	ABCC10
YPL147W	ABCC11
YPL147W	ABCC2
YPL147W	ABCF2
YPL150W	EPHA10
YPL150W	EPHA6
YPL150W	LMTK3
YPL151C	CDC40
YPL151C	CSTF1
YPL151C	GEMIN5
YPL151C	PLRG1
YPL151C	PPWD1
YPL151C	PRPF4
YPL151C	SNRNP40
YPL151C	WDR83
YPL153C	APTX
YPL153C	MCRS1
YPL153C	MDC1
YPL160W	CARS2
YPL160W	IARS
YPL160W	IARS2
YPL160W	LARS
YPL160W	LARS2
YPL160W	MARS2
YPL160W	VARS
YPL160W	VARS2
YPL162C	TMEM110
YPL164C	MLH3
YPL164C	PMS2
YPL165C	SMYD5
YPL167C	POLD1
YPL167C	POLE
YPL167C	REV3L
YPL169C	NXF1
YPL169C	NXF2
YPL169C	NXF2B
YPL175W	PIGA
YPL178W	CELF2
YPL178W	CELF5
YPL178W	CELF6
YPL178W	CPSF7
YPL178W	CSTF2
YPL178W	CSTF2T
YPL178W	ELAVL4
YPL178W	ESRP1
YPL178W	FUS
YPL178W	HNRNPA2B1
YPL178W	HNRNPA3
YPL178W	HNRNPC
YPL178W	HNRNPD
YPL178W	HNRNPF
YPL178W	HNRNPH1
YPL178W	HNRNPH2
YPL178W	HNRNPH3
YPL178W	HNRNPL
YPL178W	HNRNPM
YPL178W	HNRNPR
YPL178W	LARP7
YPL178W	NCBP2L
YPL178W	NONO
YPL178W	PABPC3
YPL178W	PTBP1
YPL178W	PTBP2
YPL178W	RALY
YPL178W	RBFOX3
YPL178W	RBM23
YPL178W	RBM25
YPL178W	RBM26
YPL178W	RBM28
YPL178W	RBM39
YPL178W	RBMS1
YPL178W	RBMS2
YPL178W	RBMXL1
YPL178W	RBMY1A1
YPL178W	RBMY1D
YPL178W	RBMY1E
YPL178W	RNPC3
YPL178W	SART3
YPL178W	SCAF8
YPL178W	SF3B14
YPL178W	SF3B4
YPL178W	SFPQ
YPL178W	SNRNP35
YPL178W	SNRNP70
YPL178W	SNRPA
YPL178W	SNRPB2
YPL178W	SREK1
YPL178W	SRSF11
YPL178W	SRSF2
YPL178W	SRSF4
YPL178W	SRSF6
YPL178W	SRSF7
YPL178W	SRSF9
YPL178W	SSB
YPL178W	TRA2A
YPL178W	TRA2B
YPL178W	TUT1
YPL178W	U2AF1
YPL178W	U2AF1L4
YPL178W	U2AF2
YPL178W	U2SURP
YPL178W	ZCRB1
YPL178W	ZRSR2
YPL179W	CDKL3
YPL179W	PPEF1
YPL179W	PPP6C
YPL181W	BAZ2A
YPL181W	KAT6B
YPL183C	CDRT1
YPL183C	DCAF12L1
YPL183C	LRBA
YPL183C	STRN4
YPL183C	TBL2
YPL183C	WDFY1
YPL183C	WDR36
YPL183C	WDR46
YPL183C	WDR55
YPL183C	WDR59
YPL183C	WDR74
YPL183C	WSB1
YPL183W-A	MRPL36
YPL184C	ENOX1
YPL184C	ZRSR1
YPL190C	ELAVL2
YPL190C	EWSR1
YPL190C	HTATSF1
YPL190C	PPRC1
YPL190C	PSPC1
YPL190C	RBM39
YPL190C	RBPMS
YPL190C	SAFB2
YPL190C	SETD1A
YPL190C	SETD1B
YPL190C	SLIRP
YPL190C	SLTM
YPL190C	ZNF638
YPL191C	FAM63A
YPL191C	FAM63B
YPL194W	RAD9A
YPL194W	RAD9B
YPL195W	AP1G2
YPL195W	AP3B2
YPL195W	AP4B1
YPL195W	AP4E1
YPL195W	COPB1
YPL195W	COPG1
YPL195W	COPG2
YPL196W	OXR1
YPL203W	AKT3
YPL203W	CDK17
YPL203W	CDK18
YPL203W	CLK1
YPL203W	CLK3
YPL203W	CSNK1G1
YPL203W	CSNK1G3
YPL203W	DYRK4
YPL203W	GRK7
YPL203W	GSG2
YPL203W	ICK
YPL203W	JAK1
YPL203W	KSR1
