Chromosome	Start	End
chr15	25723129	25726075
chr15	25750301	25753469
chr15	25763592	25769830
chr15	25803514	25809015
chr15	25832495	25834217
chr15	25869921	25872917
chr15	25876357	25877815
chr15	25923793	25930183
chr15	25945142	25947983
chr15	25960346	25966494
chr15	25967469	25968730
chr15	26011011	26018232
chr15	26023552	26026375
chr15	26029121	26031571
chr15	26042116	26045135
chr15	26068451	26069824
chr15	26093401	26096382
chr15	26126475	26130409
chr15	26185133	26187316
chr15	26188290	26189505
chr15	26191794	26193855
chr15	26206131	26210510
chr15	26219521	26221169
chr15	26232558	26241409
chr15	26266822	26272631
chr15	26279084	26281758
chr15	26294711	26299078
chr15	26323974	26327567
chr15	26339208	26343384
chr15	26365419	26370112
chr15	26370142	26372870
chr15	26426824	26429223
chr15	26447037	26448567
chr15	26449405	26452667
chr15	26483175	26486931
chr15	26537844	26540448
chr15	26564475	26571179
chr15	26614512	26615762
chr15	26622777	26627500
chr15	26636035	26639152
chr15	26720543	26726100
chr15	26759534	26764430
chr15	26808951	26812575
chr15	26814773	26816588
chr15	26822814	26824162
chr15	26907679	26913315
chr15	26929735	26933734
chr15	26956059	26960412
chr15	27047029	27050542
chr15	27060273	27063538
chr15	27229775	27233729
chr15	27264157	27268034
chr15	27279788	27281293
chr15	27283767	27288760
chr15	27293476	27300140
chr15	27305701	27310071
chr15	27310071	27314487
chr15	27323199	27327092
chr15	27404797	27406409
chr15	27423054	27425994
chr15	27463422	27465842
chr15	27477251	27482770
chr15	27569623	27572329
chr15	27698463	27703715
chr15	27727209	27731784
chr15	27751938	27754457
chr15	27819275	27820907
chr15	27868422	27871603
chr15	27874832	27877352
chr15	27878901	27882122
chr15	27891228	27894691
chr15	27927711	27929805
chr15	27965790	27971639
chr15	27993456	27995705
chr15	28011894	28017275
chr15	28041927	28044542
chr15	28082170	28083423
chr15	28177737	28180102
chr15	28263628	28268990
chr15	29279122	29284113
chr15	29335474	29339499
chr15	29379764	29384350
chr15	29408887	29418115
chr15	29447147	29450276
chr15	29460393	29467353
chr15	29529753	29533378
chr15	29562640	29567212
chr15	29586627	29587821
chr15	29636480	29638225
chr15	29644135	29645276
chr15	29662786	29665953
chr15	29688498	29697833
chr15	29730473	29733221
chr15	29846184	29850447
chr15	29890994	29897055
chr15	29926729	29929811
chr15	29970994	29973725
chr15	30162502	30166260
chr15	30196942	30202751
chr15	30207889	30211758
chr15	30229579	30231626
chr15	30250899	30252765
chr15	31313252	31317352
chr15	31324531	31326789
chr15	31342820	31344320
chr15	31394965	31398082
chr15	31427392	31429610
chr15	31461814	31465363
chr15	31553742	31557581
chr15	31748363	31751849
chr15	31755208	31756727
chr15	31777250	31781700
chr15	31787445	31793569
chr15	31818255	31822722
chr15	31857017	31862437
chr15	31878417	31881405
chr15	32085307	32087786
chr15	32087786	32090110
chr15	32176537	32179464
chr15	32193517	32198339
chr15	32299546	32300802
chr15	32384012	32389033
chr15	32399184	32402921
chr15	32509313	32510510
chr15	32514150	32515849
chr15	32962759	32968831
chr15	32993645	32995354
chr15	33051810	33059063
chr15	33065970	33068513
chr15	33073851	33079323
chr15	33083841	33086331
chr15	33087631	33094597
chr15	33099032	33103117
chr15	33129816	33132225
chr15	33169205	33170930
chr15	33190182	33199149
chr15	33288288	33291781
chr15	33307752	33309790
chr15	33318725	33324345
chr15	33361169	33362700
chr15	33402661	33404649
chr15	33484202	33487521
chr15	33540117	33544712
chr15	33548217	33552927
chr15	33564755	33569378
chr15	33592599	33595935
chr15	33654013	33660653
chr15	33669321	33671619
chr15	33680347	33685830
chr15	33691086	33694159
chr15	33707491	33712994
chr15	33715943	33720726
chr15	33753021	33754540
chr15	33778738	33781323
chr15	33791479	33796820
chr15	33807884	33813576
chr15	33872177	33876517
chr15	33884623	33885911
chr15	33897205	33902556
chr15	33913804	33915805
chr15	33963691	33969607
chr15	33990369	33994836
chr15	34012197	34017054
chr15	34061776	34064798
chr15	34094750	34103272
chr15	34112865	34118368
chr15	34132875	34138105
chr15	34179559	34182178
chr15	34188714	34190016
chr15	34210542	34213394
chr15	34252027	34256726
chr15	34276268	34277277
chr15	34279319	34282047
chr15	34400685	34402803
chr15	34410113	34415354
chr15	34426502	34429608
chr15	34543055	34546451
chr15	34637903	34642069
chr15	34932761	34935257
chr15	34949194	34954284
chr15	35104752	35107691
chr15	35107691	35112683
chr15	35115869	35117714
chr15	35346995	35348947
chr15	35392238	35395650
chr15	35405392	35408386
chr15	35443864	35446207
chr15	35457252	35459937
chr15	35551374	35555381
chr15	35724341	35729175
chr15	35941864	35945028
chr15	36013841	36019392
chr15	36157943	36159628
chr15	36229265	36231401
chr15	36251687	36255706
chr15	36276236	36280168
chr15	36291705	36293203
chr15	36325573	36327513
chr15	36348228	36350350
chr15	36424581	36427849
chr15	36548888	36554255
chr15	36588592	36592031
chr15	36624036	36627882
chr15	36659042	36660548
chr15	36702033	36707171
chr15	36715788	36720215
chr15	36724039	36726795
chr15	36742023	36745282
chr15	36822796	36830196
chr15	36865092	36866597
chr15	36869807	36871779
chr15	36897827	36899927
chr15	36904777	36906211
chr15	36966586	36971349
chr15	37056202	37062198
chr15	37081927	37083076
chr15	37087804	37089269
chr15	37129063	37134763
chr15	37166268	37168502
chr15	37200625	37206361
chr15	37213284	37217527
chr15	37266719	37272196
chr15	37332109	37336573
chr15	37344041	37350029
chr15	37450034	37455644
chr15	37493586	37496198
chr15	37549924	37551353
chr15	37560243	37563551
chr15	37630322	37631589
chr15	37845804	37847742
chr15	37856443	37861310
chr15	37962946	37969379
chr15	38113558	38115684
chr15	38115684	38120181
chr15	38150406	38152220
chr15	38165952	38170430
chr15	38327408	38329343
chr15	38377361	38383103
chr15	38477384	38482179
chr15	38513692	38519583
chr15	38528399	38531521
chr15	38711990	38717660
chr15	38733441	38734754
chr15	38921861	38927510
chr15	38941557	38950163
chr15	38996591	39000259
chr15	39013227	39014317
chr15	39045624	39051372
chr15	39110903	39114056
chr15	39155407	39159955
chr15	39178621	39181802
chr15	39193342	39198424
chr15	39234305	39236790
chr15	39239571	39241852
chr15	39262872	39265857
chr15	39352374	39355716
chr15	39396562	39399154
chr15	39417476	39419538
chr15	39467701	39471185
chr15	39518040	39521402
chr15	39527590	39533087
chr15	39592554	39595684
chr15	39604391	39605946
chr15	39620617	39624159
chr15	39628693	39636227
chr15	39641958	39643092
chr15	39646223	39648969
chr15	39790142	39793268
chr15	39818486	39821031
chr15	39916517	39918678
chr15	39974703	39977813
chr15	40025225	40030440
chr15	40173747	40178596
chr15	40201713	40204216
chr15	40233918	40237215
chr15	40281667	40284523
chr15	40320267	40322552
chr15	40516342	40521590
chr15	40530776	40536051
chr15	40558064	40561890
chr15	40598294	40600198
chr15	41206630	41209968
chr15	41450990	41453135
chr15	41794454	41796901
chr15	41876253	41880619
chr15	42141644	42143533
chr15	42221511	42223803
chr15	42329450	42333173
chr15	42387203	42395320
chr15	42396911	42400871
chr15	42436147	42439376
chr15	42679306	42681609
chr15	42948862	42950237
chr15	43025174	43030660
chr15	43473153	43478113
chr15	43538511	43542232
chr15	44461890	44463424
chr15	44844262	44848515
chr15	45047134	45049539
chr15	45084706	45089270
chr15	45092276	45096023
chr15	45398965	45404693
chr15	45434493	45435823
chr15	45544112	45545478
chr15	45717467	45719187
chr15	45867766	45872269
chr15	45946631	45951710
chr15	46030231	46036121
chr15	46171250	46176487
chr15	46196732	46197965
chr15	46219985	46222404
chr15	46259108	46263793
chr15	46270278	46275019
chr15	46618096	46619835
chr15	46665308	46666881
chr15	46738357	46742501
chr15	46794004	46798142
chr15	46859851	46862754
chr15	46869829	46870855
chr15	46876538	46883556
chr15	46933950	46937053
chr15	46952350	46953397
chr15	46999481	47002318
chr15	47147880	47151605
chr15	47152919	47156634
chr15	47485203	47488521
chr15	47583195	47584440
chr15	47592610	47594706
chr15	47609051	47612707
chr15	47647755	47648808
chr15	47685416	47686590
chr15	47701259	47702442
chr15	47712819	47716112
chr15	47723113	47729720
chr15	47751370	47754027
chr15	47816374	47819751
chr15	47872162	47875035
chr15	47878621	47880691
chr15	47993103	47997769
chr15	48055738	48058484
chr15	48082099	48084680
chr15	48133797	48136997
chr15	48174807	48176820
chr15	48207466	48211710
chr15	48295771	48298890
chr15	48300178	48301910
chr15	48302064	48306584
chr15	48387806	48389924
chr15	48516275	48520590
chr15	48539043	48541513
chr15	48664553	48667340
chr15	48679699	48686310
chr15	48933821	48935763
chr15	48988951	48992610
chr15	49011049	49013011
chr15	49147189	49148477
chr15	49203538	49211967
chr15	49218507	49222246
chr15	49225123	49227755
chr15	49245644	49248230
chr15	49248230	49253961
chr15	49747345	49750428
chr15	50004817	50008443
chr15	50157618	50158695
chr15	50189303	50193553
chr15	50212785	50216202
chr15	50272085	50277689
chr15	50417808	50420523
chr15	50494513	50500984
chr15	50526030	50528369
chr15	50709127	50712406
chr15	50786024	50787871
chr15	51472565	51473835
chr15	51489290	51493967
chr15	51651402	51653260
chr15	51657666	51660029
chr15	51674271	51679783
chr15	51680459	51684411
chr15	52269707	52274894
chr15	52597118	52601750
chr15	52814980	52816195
chr15	52829789	52835108
chr15	53007669	53011704
chr15	53013896	53016091
chr15	53056002	53060167
chr15	53068186	53069874
chr15	53165635	53170880
chr15	53187457	53190556
chr15	53246999	53248299
chr15	53264922	53270480
chr15	53375201	53378001
chr15	53378618	53382061
chr15	53406709	53408197
chr15	53496359	53500802
chr15	53510495	53512197
chr15	53542983	53544879
chr15	53549387	53553365
chr15	53591249	53594213
chr15	53598465	53603609
chr15	53680596	53683303
chr15	53698260	53700368
chr15	53854322	53857613
chr15	53954552	53956055
chr15	54008259	54010744
chr15	54082440	54085457
chr15	54100230	54101657
chr15	54129900	54134577
chr15	54163965	54167341
chr15	54203630	54210677
chr15	54249719	54251917
chr15	54285302	54287881
chr15	54335100	54339737
chr15	54455304	54460652
chr15	54506559	54509917
chr15	54532985	54534405
chr15	54589364	54592379
chr15	54611423	54613979
chr15	54663014	54664154
chr15	54693080	54699197
chr15	54813997	54819565
chr15	54960259	54962468
chr15	55008702	55011296
chr15	55028675	55030335
chr15	55108832	55114519
chr15	55121712	55123351
chr15	55133968	55139290
chr15	55196860	55204069
chr15	55262451	55266639
chr15	55306814	55309852
chr15	55350135	55354502
chr15	55504339	55506772
chr15	55508995	55510076
chr15	55518135	55519925
chr15	55669136	55670645
chr15	55822357	55827476
chr15	56063040	56067866
chr15	56084633	56089229
chr15	56271461	56274549
chr15	56323052	56325826
chr15	56329208	56333649
chr15	56783225	56787114
chr15	56822573	56826433
chr15	57644656	57648710
chr15	57677266	57680927
chr15	57684825	57687532
chr15	57700288	57702880
chr15	57731335	57734290
chr15	57741261	57746880
chr15	57747119	57750647
chr15	57761797	57766519
chr15	57832969	57837647
chr15	57852946	57855677
chr15	57859535	57863647
chr15	58038469	58040371
chr15	58065890	58070807
chr15	58076670	58079230
chr15	58103512	58108767
chr15	58117537	58121938
chr15	58148759	58149847
chr15	58174863	58179975
chr15	58199285	58201660
chr15	58235981	58239874
chr15	58353205	58356362
chr15	58383906	58387638
chr15	58437825	58441120
chr15	58461270	58464568
chr15	58464568	58469584
chr15	58540384	58544644
chr15	58595384	58601804
chr15	58625763	58630181
chr15	58643061	58650071
chr15	58667090	58671834
chr15	58683697	58690048
chr15	58711654	58712965
chr15	58714173	58718230
chr15	58729311	58731153
chr15	58743022	58746511
chr15	58764088	58769762
chr15	58791354	58797300
chr15	58809806	58813195
chr15	58825713	58829451
chr15	58831442	58839272
chr15	59442052	59445759
chr15	59505191	59508491
chr15	59556509	59560525
chr15	59563565	59567447
chr15	59601115	59607248
chr15	59692369	59695412
chr15	59752053	59754086
chr15	59768215	59774064
chr15	59888220	59891498
chr15	60015899	60021637
chr15	60084653	60086232
chr15	60117125	60118361
chr15	60120937	60125975
chr15	60126236	60129077
chr15	60137705	60140168
chr15	60150694	60154745
chr15	60217370	60223002
chr15	60226390	60230757
chr15	60258045	60262603
chr15	60373727	60376089
chr15	60386446	60389332
chr15	60510076	60512695
chr15	60570622	60575984
chr15	60605914	60609749
chr15	60685176	60687676
chr15	60815133	60818086
chr15	60839291	60843585
chr15	60847183	60851499
chr15	60867545	60873670
chr15	60945908	60950253
chr15	60983676	60987957
chr15	61014776	61020254
chr15	61066087	61072337
chr15	61088810	61091798
chr15	61109379	61119126
chr15	61123240	61127206
chr15	61132652	61135464
chr15	61171530	61177888
chr15	61181386	61186513
chr15	61207059	61209711
chr15	61213107	61215699
chr15	61289944	61293512
chr15	61300566	61305690
chr15	61394232	61399373
chr15	61433272	61434581
chr15	61479586	61481102
chr15	61676256	61681228
chr15	61694643	61699175
chr15	61907481	61912189
chr15	61985239	61987920
chr15	62098158	62101559
chr15	62381065	62383155
chr15	62416959	62419882
chr15	62429997	62434797
chr15	62438107	62445575
chr15	62514081	62519658
chr15	62596220	62598081
chr15	62701523	62702779
chr15	62861409	62865141
chr15	62883672	62885173
chr15	62909864	62914165
chr15	62930243	62935328
chr15	63012570	63017083
chr15	63042261	63047793
chr15	63048201	63056159
chr15	63126829	63129129
chr15	63144236	63145902
chr15	63146536	63150963
chr15	63165620	63167484
chr15	63169056	63171009
chr15	63177379	63181009
chr15	63188835	63194693
chr15	63213892	63218307
chr15	63230491	63233691
chr15	63265063	63269036
chr15	63292446	63295972
chr15	63296437	63302486
chr15	63321439	63328298
chr15	63340607	63345526
chr15	63369508	63372477
chr15	63396120	63397538
chr15	63400584	63401605
chr15	63405366	63406785
chr15	64135414	64139274
chr15	64172899	64175099
chr15	64184362	64187617
chr15	64234334	64238156
chr15	64335225	64339939
chr15	65148918	65150973
chr15	65490901	65493309
chr15	65507482	65510624
chr15	66123579	66128885
chr15	66327924	66331150
chr15	66339400	66342237
chr15	66357980	66361057
chr15	66416823	66422307
chr15	66446021	66450725
chr15	66491840	66496254
chr15	66499886	66504305
chr15	66530480	66532754
chr15	66884174	66886291
chr15	66923217	66924849
chr15	66925929	66933803
chr15	66957372	66958812
chr15	66973767	66979247
chr15	67040159	67043207
chr15	67084685	67087152
chr15	67092330	67097320
chr15	67148356	67157715
chr15	67217708	67221050
chr15	67230579	67233330
chr15	67239366	67241209
chr15	67250229	67253823
chr15	67256336	67258022
chr15	67301687	67305984
chr15	67369078	67375544
chr15	67379222	67385491
chr15	67389161	67391739
chr15	67414425	67418233
chr15	67432676	67441764
chr15	67466879	67469335
chr15	68019118	68021388
chr15	68021388	68023535
chr15	68058903	68060389
chr15	68607424	68609889
chr15	68611029	68616610
chr15	68640439	68642220
chr15	68657962	68660053
chr15	68677516	68680611
chr15	68710329	68714450
chr15	68717025	68718987
chr15	68752166	68754140
chr15	68772714	68778512
chr15	68782768	68785526
chr15	68837577	68841789
chr15	68883351	68888776
chr15	68925525	68928370
chr15	68932159	68936956
chr15	69017248	69018917
chr15	69059136	69061341
chr15	69095548	69100017
chr15	69125194	69128151
chr15	69314126	69315443
chr15	69374690	69380802
chr15	69596441	69598513
chr15	69621239	69625286
chr15	69766816	69771948
chr15	69897999	69899987
